user_id,model,precision_at_10,recall_at_10,hit_rate_at_10,map_at_10,ndcg_at_10,genre_diversity
195,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
195,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
196,Popularity,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
196,Hybrid,0.0,0.0,0.0,0.0,0.0,0.6222222222222222
197,Popularity,0.1,1.0,1.0,1.0,1.0,0.3111111111111111
197,Hybrid,0.1,1.0,1.0,1.0,1.0,0.35555555555555557
198,Popularity,0.0,0.0,0.0,0.0,0.0,0.6
198,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
199,Popularity,0.0,0.0,0.0,0.0,0.0,0.6222222222222222
199,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
200,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
200,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
201,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
201,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
202,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
202,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
203,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
203,Hybrid,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
204,Popularity,0.0,0.0,0.0,0.0,0.0,0.6222222222222222
204,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
205,Popularity,0.1,1.0,1.0,0.125,0.31546487678572877,0.3333333333333333
205,Hybrid,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
206,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
206,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
207,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
207,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
208,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
208,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
209,Popularity,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
209,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
210,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
210,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
211,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
211,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
212,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
212,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
213,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
213,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
214,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
214,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
215,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
215,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
216,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
216,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
217,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
217,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
218,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
218,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
219,Popularity,0.1,1.0,1.0,0.1,0.2890648263178879,0.3111111111111111
219,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
220,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
220,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
221,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
221,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
222,Popularity,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
222,Hybrid,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
223,Popularity,0.0,0.0,0.0,0.0,0.0,0.6222222222222222
223,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
224,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
224,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
225,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
225,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
226,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
226,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
227,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
227,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
228,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
228,Hybrid,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
229,Popularity,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
229,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
230,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
230,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
231,Popularity,0.0,0.0,0.0,0.0,0.0,0.5777777777777777
231,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
232,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
232,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
233,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
233,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
234,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
234,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
235,Popularity,0.0,0.0,0.0,0.0,0.0,0.6
235,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
236,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
236,Hybrid,0.1,1.0,1.0,0.25,0.43067655807339306,0.37777777777777777
237,Popularity,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
237,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4
238,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
238,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
239,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
239,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
240,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
240,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
241,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
241,Hybrid,0.0,0.0,0.0,0.0,0.0,0.044444444444444446
242,Popularity,0.0,0.0,0.0,0.0,0.0,0.6
242,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
243,Popularity,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
243,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
244,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
244,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
245,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
245,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
246,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
246,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
247,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
247,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
248,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
248,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
249,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
249,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
250,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
250,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
251,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
251,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
252,Popularity,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
252,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
253,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
253,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
254,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
254,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
255,Popularity,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
255,Hybrid,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
256,Popularity,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
256,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
257,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
257,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
258,Popularity,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
258,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
259,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
259,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
260,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
260,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
261,Popularity,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
261,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
262,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
262,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
263,Popularity,0.1,1.0,1.0,0.2,0.38685280723454163,0.5555555555555556
263,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
264,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
264,Hybrid,0.0,0.0,0.0,0.0,0.0,0.6222222222222222
265,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
265,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
266,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
266,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
267,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
267,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
268,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
268,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
269,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
269,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
270,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
270,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
271,Popularity,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
271,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
272,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
272,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
273,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
273,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
274,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
274,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
275,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
275,Hybrid,0.1,1.0,1.0,0.5,0.6309297535714575,0.4222222222222222
276,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
276,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
277,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
277,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
278,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
278,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
279,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
279,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
280,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
280,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
281,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
281,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
282,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
282,Hybrid,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
283,Popularity,0.1,1.0,1.0,0.25,0.43067655807339306,0.24444444444444444
283,Hybrid,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
284,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
284,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
285,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
285,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
286,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
286,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
287,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
287,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4
288,Popularity,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
288,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
289,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
289,Hybrid,0.0,0.0,0.0,0.0,0.0,0.044444444444444446
290,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
290,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
291,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
291,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
292,Popularity,0.1,1.0,1.0,1.0,1.0,0.4666666666666667
292,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
293,Popularity,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
293,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
294,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
294,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
295,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
295,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
296,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
296,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
297,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
297,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
298,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
298,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
299,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
299,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
300,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
300,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
301,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
301,Hybrid,0.1,1.0,1.0,0.3333333333333333,0.5,0.13333333333333333
302,Popularity,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
302,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
303,Popularity,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
303,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
304,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
304,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
305,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
305,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
306,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
306,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
307,Popularity,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
307,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
308,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
308,Hybrid,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
309,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
309,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
310,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
310,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
311,Popularity,0.1,1.0,1.0,0.14285714285714285,0.3333333333333333,0.26666666666666666
311,Hybrid,0.1,1.0,1.0,0.1,0.2890648263178879,0.24444444444444444
312,Popularity,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
312,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
313,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
313,Hybrid,0.1,1.0,1.0,0.3333333333333333,0.5,0.4
314,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
314,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
315,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
315,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
316,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
316,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
317,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
317,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
318,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
318,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
319,Popularity,0.0,0.0,0.0,0.0,0.0,0.5777777777777777
319,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
320,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
320,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
321,Popularity,0.1,1.0,1.0,0.5,0.6309297535714575,0.5111111111111111
321,Hybrid,0.0,0.0,0.0,0.0,0.0,0.08888888888888889
322,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
322,Hybrid,0.1,1.0,1.0,0.14285714285714285,0.3333333333333333,0.4
323,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
323,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
324,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
324,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
325,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
325,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
326,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
326,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
327,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
327,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
328,Popularity,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
328,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
329,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
329,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
330,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
330,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
331,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
331,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
332,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
332,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
333,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
333,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
334,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
334,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
335,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
335,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
336,Popularity,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
336,Hybrid,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
337,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
337,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
338,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
338,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
339,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
339,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
340,Popularity,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
340,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
341,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
341,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
342,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
342,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
343,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
343,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
344,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
344,Hybrid,0.0,0.0,0.0,0.0,0.0,0.08888888888888889
345,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
345,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
346,Popularity,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
346,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
347,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
347,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
348,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
348,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
349,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
349,Hybrid,0.0,0.0,0.0,0.0,0.0,0.08888888888888889
350,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
350,Hybrid,0.1,1.0,1.0,1.0,1.0,0.4
351,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
351,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
352,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
352,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
353,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
353,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
354,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
354,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
355,Popularity,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
355,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
356,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
356,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
357,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
357,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
358,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
358,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
359,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
359,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
360,Popularity,0.1,1.0,1.0,0.1,0.2890648263178879,0.3111111111111111
360,Hybrid,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
361,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
361,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
362,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
362,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
363,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
363,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
364,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
364,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
365,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
365,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
366,Popularity,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
366,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
367,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
367,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
368,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
368,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
369,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
369,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
370,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
370,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
371,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
371,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
372,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
372,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
373,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
373,Hybrid,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
374,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
374,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
375,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
375,Hybrid,0.1,1.0,1.0,0.3333333333333333,0.5,0.0
376,Popularity,0.1,1.0,1.0,0.125,0.31546487678572877,0.3333333333333333
376,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
377,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
377,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
378,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
378,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
379,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
379,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
380,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
380,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
381,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
381,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
382,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
382,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
383,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
383,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
384,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
384,Hybrid,0.1,1.0,1.0,0.125,0.31546487678572877,0.5111111111111111
385,Popularity,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
385,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
386,Popularity,0.1,1.0,1.0,0.14285714285714285,0.3333333333333333,0.2222222222222222
386,Hybrid,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
387,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
387,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
388,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
388,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
