user_id,rating_count,unique_movies,average_rating,first_rating_date,last_rating_date,recency_days,active_span_days,simulated_sessions,simulated_events,simulated_plays,simulated_completes,simulated_watch_seconds,simulated_avg_watch_seconds,simulated_completion_rate,simulated_engagement_days,simulated_event_span_days,simulated_engagement_frequency,simulated_plays_per_session,simulated_watch_hours,genre_pref_action,genre_pref_adventure,genre_pref_animation,genre_pref_children's,genre_pref_comedy,genre_pref_crime,genre_pref_documentary,genre_pref_drama,genre_pref_fantasy,genre_pref_film_noir,genre_pref_horror,genre_pref_musical,genre_pref_mystery,genre_pref_romance,genre_pref_sci_fi,genre_pref_thriller,genre_pref_war,genre_pref_western
1420,279,279,3.7311827956989245,2000-11-20,2000-12-11,809,20,7,247,88,53,432916,4919.5,0.6022727272727273,6,20,0.3,12.571428571428571,120.25444444444445,0.34050179211469533,0.16129032258064516,0.007168458781362007,0.03942652329749104,0.22580645161290322,0.12544802867383512,0.007168458781362007,0.34050179211469533,0.08602150537634409,0.017921146953405017,0.12903225806451613,0.017921146953405017,0.043010752688172046,0.10752688172043011,0.17562724014336917,0.3118279569892473,0.07885304659498207,0.06810035842293907
1421,195,195,3.758974358974359,2000-11-20,2003-01-16,43,786,30,168,59,35,280639,4756.593220338983,0.5932203389830508,33,746,0.04423592493297587,1.9666666666666666,77.95527777777778,0.08717948717948718,0.06153846153846154,0.06153846153846154,0.06666666666666667,0.5230769230769231,0.07692307692307693,0.03076923076923077,0.37948717948717947,0.06153846153846154,0.010256410256410256,0.015384615384615385,0.05641025641025641,0.03076923076923077,0.13846153846153847,0.1076923076923077,0.09230769230769231,0.05128205128205128,0.005128205128205128
1422,728,728,3.0123626373626373,2000-11-20,2002-12-23,66,762,22,556,199,106,940953,4728.407035175879,0.5326633165829145,17,752,0.022606382978723406,9.045454545454545,261.37583333333333,0.22252747252747251,0.16071428571428573,0.07005494505494506,0.16071428571428573,0.3942307692307692,0.04945054945054945,0.0013736263736263737,0.2802197802197802,0.034340659340659344,0.008241758241758242,0.10302197802197802,0.05631868131868132,0.02197802197802198,0.10714285714285714,0.15521978021978022,0.12087912087912088,0.07417582417582418,0.038461538461538464
1423,80,80,4.1875,2000-11-20,2000-11-20,829,0,1,55,19,11,100475,5288.1578947368425,0.5789473684210527,1,1,1.0,19.0,27.90972222222222,0.0375,0.0125,0.05,0.0125,0.825,0.075,0.0125,0.4,0.0,0.0,0.0375,0.025,0.0125,0.1,0.025,0.075,0.025,0.0125
1424,44,44,3.409090909090909,2000-11-20,2000-11-20,829,0,1,25,8,4,29999,3749.875,0.5,1,1,1.0,8.0,8.333055555555555,0.1590909090909091,0.045454545454545456,0.0,0.0,0.1590909090909091,0.11363636363636363,0.0,0.20454545454545456,0.0,0.0,0.8863636363636364,0.0,0.045454545454545456,0.045454545454545456,0.1590909090909091,0.29545454545454547,0.045454545454545456,0.0
1425,778,778,3.647814910025707,2000-11-20,2003-02-18,9,819,49,651,228,144,1119485,4910.021929824561,0.631578947368421,50,819,0.06105006105006105,4.653061224489796,310.96805555555557,0.17866323907455012,0.11953727506426735,0.06683804627249357,0.13624678663239073,0.4305912596401028,0.04755784061696658,0.008997429305912597,0.2879177377892031,0.04755784061696658,0.015424164524421594,0.06683804627249357,0.05784061696658098,0.03598971722365039,0.12339331619537275,0.12339331619537275,0.15552699228791775,0.032133676092544985,0.008997429305912597
1426,382,382,3.494764397905759,2000-11-20,2003-02-04,24,805,15,313,115,59,511027,4443.713043478261,0.5130434782608696,15,407,0.036855036855036855,7.666666666666667,141.95194444444445,0.3219895287958115,0.15706806282722513,0.09162303664921466,0.14921465968586387,0.3403141361256545,0.07853403141361257,0.005235602094240838,0.34554973821989526,0.049738219895287955,0.015706806282722512,0.03926701570680628,0.07068062827225131,0.03664921465968586,0.15706806282722513,0.14397905759162305,0.18848167539267016,0.07329842931937172,0.031413612565445025
1427,153,153,3.6470588235294117,2000-11-20,2000-11-21,828,0,2,144,49,37,253985,5183.367346938776,0.7551020408163265,2,1,2.0,24.5,70.5513888888889,0.20261437908496732,0.13725490196078433,0.3333333333333333,0.30718954248366015,0.33986928104575165,0.0457516339869281,0.006535947712418301,0.2549019607843137,0.0392156862745098,0.006535947712418301,0.0392156862745098,0.12418300653594772,0.0,0.0784313725490196,0.1437908496732026,0.11764705882352941,0.0784313725490196,0.0915032679738562
1428,52,52,4.211538461538462,2000-11-25,2000-11-25,825,0,1,67,25,15,117440,4697.6,0.6,1,1,1.0,25.0,32.62222222222222,0.11538461538461539,0.17307692307692307,0.038461538461538464,0.057692307692307696,0.23076923076923078,0.038461538461538464,0.0,0.28846153846153844,0.0,0.038461538461538464,0.19230769230769232,0.11538461538461539,0.0,0.11538461538461539,0.25,0.17307692307692307,0.07692307692307693,0.0
1429,24,24,3.2916666666666665,2000-11-20,2000-11-20,829,0,1,23,8,6,44038,5504.75,0.75,1,1,1.0,8.0,12.232777777777779,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.25,0.041666666666666664,0.0,0.5,0.0,0.041666666666666664,0.041666666666666664,0.125,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.25,0.041666666666666664,0.0
1430,116,116,4.163793103448276,2000-11-20,2000-11-20,829,0,1,119,42,26,217637,5181.833333333333,0.6190476190476191,1,1,1.0,42.0,60.45472222222222,0.15517241379310345,0.05172413793103448,0.02586206896551724,0.017241379310344827,0.5775862068965517,0.14655172413793102,0.008620689655172414,0.33620689655172414,0.008620689655172414,0.008620689655172414,0.034482758620689655,0.008620689655172414,0.034482758620689655,0.08620689655172414,0.12931034482758622,0.1810344827586207,0.05172413793103448,0.0
1431,21,21,3.380952380952381,2000-11-20,2000-11-20,829,0,1,18,5,5,28655,5731.0,1.0,1,1,1.0,5.0,7.959722222222222,0.38095238095238093,0.14285714285714285,0.0,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.0,0.38095238095238093,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.0
1432,35,35,3.5428571428571427,2000-11-20,2000-11-20,829,0,1,40,13,8,67959,5227.615384615385,0.6153846153846154,1,1,1.0,13.0,18.8775,0.22857142857142856,0.14285714285714285,0.11428571428571428,0.02857142857142857,0.42857142857142855,0.05714285714285714,0.0,0.2571428571428571,0.0,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,0.11428571428571428,0.2571428571428571,0.17142857142857143,0.02857142857142857,0.0
1433,89,89,3.337078651685393,2000-11-20,2000-11-20,829,0,1,61,22,10,105626,4801.181818181818,0.45454545454545453,1,1,1.0,22.0,29.340555555555557,0.8876404494382022,0.34831460674157305,0.06741573033707865,0.14606741573033707,0.23595505617977527,0.10112359550561797,0.0,0.0898876404494382,0.07865168539325842,0.0,0.0,0.011235955056179775,0.0449438202247191,0.0898876404494382,0.30337078651685395,0.30337078651685395,0.07865168539325842,0.0
1434,279,279,2.4050179211469533,2000-11-20,2000-11-23,826,2,3,196,72,34,320973,4457.958333333333,0.4722222222222222,3,2,1.5,24.0,89.15916666666666,0.2222222222222222,0.16845878136200718,0.05017921146953405,0.22580645161290322,0.6487455197132617,0.043010752688172046,0.0,0.1111111111111111,0.06093189964157706,0.0,0.13620071684587814,0.03942652329749104,0.021505376344086023,0.14695340501792115,0.2114695340501792,0.12544802867383512,0.021505376344086023,0.0035842293906810036
1435,35,35,3.4571428571428573,2000-11-20,2000-11-20,829,0,1,27,10,5,54483,5448.3,0.5,1,1,1.0,10.0,15.134166666666667,0.17142857142857143,0.11428571428571428,0.0,0.02857142857142857,0.37142857142857144,0.02857142857142857,0.08571428571428572,0.4,0.0,0.0,0.08571428571428572,0.05714285714285714,0.0,0.08571428571428572,0.14285714285714285,0.17142857142857143,0.0,0.0
1436,66,66,3.9696969696969697,2000-11-20,2000-11-20,829,0,1,33,12,6,51578,4298.166666666667,0.5,1,1,1.0,12.0,14.327222222222222,0.12121212121212122,0.07575757575757576,0.015151515151515152,0.015151515151515152,0.3484848484848485,0.030303030303030304,0.0,0.5,0.015151515151515152,0.030303030303030304,0.030303030303030304,0.0,0.07575757575757576,0.15151515151515152,0.06060606060606061,0.22727272727272727,0.045454545454545456,0.0
1437,155,155,4.541935483870968,2000-11-20,2000-12-20,799,30,5,163,58,39,284842,4911.068965517241,0.6724137931034483,5,30,0.16666666666666666,11.6,79.12277777777778,0.15483870967741936,0.07741935483870968,0.0,0.0,0.2129032258064516,0.08387096774193549,0.0,0.5548387096774193,0.0,0.025806451612903226,0.025806451612903226,0.01935483870967742,0.01935483870967742,0.14193548387096774,0.10967741935483871,0.18064516129032257,0.14838709677419354,0.025806451612903226
1438,44,44,3.477272727272727,2000-11-20,2000-11-20,829,0,1,24,8,3,33829,4228.625,0.375,1,1,1.0,8.0,9.396944444444445,0.1590909090909091,0.09090909090909091,0.09090909090909091,0.22727272727272727,0.5,0.022727272727272728,0.0,0.22727272727272727,0.022727272727272728,0.0,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.0,0.022727272727272728
1439,30,30,3.9,2000-11-20,2000-11-20,829,0,1,34,12,7,58989,4915.75,0.5833333333333334,1,1,1.0,12.0,16.385833333333334,0.1,0.0,0.0,0.03333333333333333,0.13333333333333333,0.2,0.0,0.3333333333333333,0.0,0.4666666666666667,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.36666666666666664,0.06666666666666667,0.0
1440,136,136,3.3529411764705883,2000-11-20,2000-11-20,829,0,1,127,47,27,224858,4784.212765957447,0.574468085106383,1,1,1.0,47.0,62.46055555555556,0.22058823529411764,0.08088235294117647,0.014705882352941176,0.022058823529411766,0.25,0.10294117647058823,0.007352941176470588,0.5882352941176471,0.029411764705882353,0.014705882352941176,0.07352941176470588,0.022058823529411766,0.022058823529411766,0.07352941176470588,0.19852941176470587,0.16176470588235295,0.125,0.014705882352941176
1441,102,102,3.627450980392157,2000-11-20,2000-11-20,829,0,1,101,37,19,151838,4103.72972972973,0.5135135135135135,1,1,1.0,37.0,42.17722222222222,0.10784313725490197,0.0784313725490196,0.0,0.0,0.7549019607843137,0.058823529411764705,0.0,0.18627450980392157,0.00980392156862745,0.0,0.1568627450980392,0.00980392156862745,0.0196078431372549,0.19607843137254902,0.10784313725490197,0.08823529411764706,0.029411764705882353,0.00980392156862745
1442,160,160,3.3,2000-11-20,2000-11-21,829,0,1,99,34,19,171640,5048.235294117647,0.5588235294117647,2,1,2.0,34.0,47.67777777777778,0.2375,0.15625,0.29375,0.275,0.15625,0.05,0.0,0.325,0.04375,0.0125,0.05625,0.1375,0.00625,0.075,0.4125,0.15,0.03125,0.0
1443,40,40,4.25,2000-11-20,2000-11-20,829,0,1,45,15,12,73017,4867.8,0.8,1,1,1.0,15.0,20.2825,0.25,0.175,0.025,0.05,0.225,0.2,0.0,0.45,0.05,0.05,0.05,0.05,0.075,0.1,0.15,0.1,0.15,0.0
1444,29,29,3.689655172413793,2000-11-20,2000-11-20,829,0,1,16,5,4,30617,6123.4,0.8,1,1,1.0,5.0,8.504722222222222,0.27586206896551724,0.06896551724137931,0.0,0.0,0.3448275862068966,0.10344827586206896,0.0,0.3793103448275862,0.0,0.0,0.13793103448275862,0.0,0.06896551724137931,0.13793103448275862,0.13793103448275862,0.2413793103448276,0.06896551724137931,0.0
1445,31,31,2.903225806451613,2000-11-20,2000-11-20,829,0,1,18,6,4,29620,4936.666666666667,0.6666666666666666,1,1,1.0,6.0,8.227777777777778,0.3225806451612903,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.1935483870967742,0.16129032258064516,0.0,0.45161290322580644,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.25806451612903225,0.16129032258064516,0.03225806451612903,0.0
1446,97,97,4.453608247422681,2000-11-20,2000-11-20,829,0,1,129,43,38,246522,5733.069767441861,0.8837209302325582,1,1,1.0,43.0,68.47833333333334,0.09278350515463918,0.041237113402061855,0.0,0.020618556701030927,0.38144329896907214,0.15463917525773196,0.010309278350515464,0.4020618556701031,0.010309278350515464,0.15463917525773196,0.07216494845360824,0.041237113402061855,0.07216494845360824,0.07216494845360824,0.09278350515463918,0.16494845360824742,0.08247422680412371,0.041237113402061855
1447,990,990,3.2383838383838386,2000-11-20,2003-02-18,9,820,21,732,256,156,1270686,4963.6171875,0.609375,19,747,0.025435073627844713,12.19047619047619,352.9683333333333,0.2595959595959596,0.1202020202020202,0.045454545454545456,0.08181818181818182,0.3474747474747475,0.07474747474747474,0.00202020202020202,0.2767676767676768,0.03333333333333333,0.01616161616161616,0.1414141414141414,0.03434343434343434,0.04040404040404041,0.11717171717171718,0.1414141414141414,0.20404040404040405,0.05656565656565657,0.01717171717171717
1448,1038,1038,3.775529865125241,2000-11-20,2001-02-05,753,76,20,946,323,205,1640059,5077.582043343653,0.6346749226006192,14,76,0.18421052631578946,16.15,455.57194444444445,0.17726396917148363,0.07803468208092486,0.007707129094412331,0.038535645472061654,0.33429672447013487,0.07803468208092486,0.010597302504816955,0.4749518304431599,0.02023121387283237,0.008670520231213872,0.09633911368015415,0.022157996146435453,0.038535645472061654,0.13776493256262043,0.07610789980732177,0.18497109826589594,0.036608863198458574,0.01348747591522158
1449,1243,1243,2.8061142397425582,2000-11-20,2001-05-30,639,190,31,848,298,154,1361651,4569.298657718121,0.5167785234899329,27,122,0.22131147540983606,9.612903225806452,378.2363888888889,0.2164119066773934,0.1005631536604988,0.027353177795655673,0.07320997586484312,0.37168141592920356,0.083668543845535,0.012872083668543845,0.35317779565567176,0.02413515687851971,0.02011263073209976,0.07803700724054706,0.029766693483507644,0.04102976669348351,0.1263073209975865,0.09493161705551086,0.1745776347546259,0.05309734513274336,0.02252614641995173
1450,109,109,2.9908256880733943,2000-11-20,2000-11-21,829,0,2,90,31,20,154285,4976.935483870968,0.6451612903225806,2,1,2.0,15.5,42.856944444444444,0.11926605504587157,0.07339449541284404,0.06422018348623854,0.11009174311926606,0.7522935779816514,0.045871559633027525,0.0,0.22935779816513763,0.01834862385321101,0.0,0.08256880733944955,0.03669724770642202,0.0,0.1559633027522936,0.08256880733944955,0.10091743119266056,0.045871559633027525,0.0
1451,751,751,3.8974700399467377,2000-11-20,2002-12-27,63,766,46,695,237,156,1168657,4931.042194092827,0.6582278481012658,47,766,0.06135770234986945,5.1521739130434785,324.62694444444446,0.237017310252996,0.1278295605858855,0.045272969374167776,0.06125166444740346,0.26897470039946736,0.05992010652463382,0.009320905459387484,0.4247669773635153,0.02929427430093209,0.010652463382157125,0.07323568575233022,0.045272969374167776,0.03462050599201065,0.15712383488681758,0.13981358189081225,0.1478029294274301,0.09054593874833555,0.02796271637816245
1452,20,20,4.15,2000-11-20,2000-11-20,829,0,1,15,4,3,23357,5839.25,0.75,1,1,1.0,4.0,6.4880555555555555,0.05,0.05,0.0,0.0,0.45,0.05,0.0,0.55,0.0,0.05,0.0,0.0,0.05,0.05,0.15,0.25,0.05,0.05
1453,28,28,3.5714285714285716,2000-11-20,2000-11-20,829,0,1,34,12,7,55213,4601.083333333333,0.5833333333333334,1,1,1.0,12.0,15.336944444444445,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714,0.6071428571428571,0.0,0.0,0.25,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.0,0.0
1454,22,22,3.8636363636363638,2000-11-20,2000-11-20,829,0,1,22,6,6,31598,5266.333333333333,1.0,1,1,1.0,6.0,8.777222222222223,0.4090909090909091,0.13636363636363635,0.0,0.0,0.13636363636363635,0.0,0.0,0.5909090909090909,0.045454545454545456,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.6818181818181818,0.045454545454545456
1455,61,61,3.7540983606557377,2000-11-20,2001-01-08,780,49,2,60,19,13,102169,5377.315789473684,0.6842105263157895,2,49,0.04081632653061224,9.5,28.380277777777778,0.18032786885245902,0.08196721311475409,0.0,0.01639344262295082,0.2786885245901639,0.06557377049180328,0.0,0.6229508196721312,0.04918032786885246,0.01639344262295082,0.03278688524590164,0.0,0.01639344262295082,0.7049180327868853,0.16393442622950818,0.09836065573770492,0.13114754098360656,0.01639344262295082
1456,22,22,4.045454545454546,2000-11-20,2000-11-20,829,0,1,17,6,3,25079,4179.833333333333,0.5,1,1,1.0,6.0,6.966388888888889,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.045454545454545456,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.09090909090909091,0.0
1457,307,307,3.95114006514658,2000-11-20,2001-08-15,562,267,3,302,101,71,540711,5353.574257425743,0.7029702970297029,5,267,0.018726591760299626,33.666666666666664,150.1975,0.16938110749185667,0.11074918566775244,0.035830618892508145,0.06188925081433225,0.38436482084690554,0.10097719869706841,0.019543973941368076,0.511400651465798,0.029315960912052116,0.009771986970684038,0.029315960912052116,0.03908794788273615,0.026058631921824105,0.13680781758957655,0.09771986970684039,0.1465798045602606,0.05863192182410423,0.019543973941368076
1458,97,97,3.9896907216494846,2000-11-20,2001-08-17,560,269,3,102,36,22,170146,4726.277777777777,0.6111111111111112,3,269,0.011152416356877323,12.0,47.26277777777778,0.09278350515463918,0.08247422680412371,0.17525773195876287,0.13402061855670103,0.4742268041237113,0.08247422680412371,0.0,0.3402061855670103,0.020618556701030927,0.041237113402061855,0.07216494845360824,0.07216494845360824,0.020618556701030927,0.07216494845360824,0.13402061855670103,0.13402061855670103,0.08247422680412371,0.0
1459,21,21,4.0476190476190474,2000-11-20,2000-11-21,828,1,2,22,7,6,39451,5635.857142857143,0.8571428571428571,2,1,2.0,3.5,10.95861111111111,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.9047619047619048,0.047619047619047616,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.047619047619047616,0.0
1460,28,28,3.0357142857142856,2000-11-20,2000-11-21,829,0,2,29,9,4,42410,4712.222222222223,0.4444444444444444,2,1,2.0,4.5,11.780555555555555,0.25,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.4642857142857143,0.0,0.0,0.39285714285714285,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.03571428571428571
1461,50,50,3.34,2000-11-20,2000-11-20,829,0,1,54,20,11,91079,4553.95,0.55,1,1,1.0,20.0,25.299722222222222,0.12,0.08,0.0,0.0,0.22,0.08,0.0,0.34,0.0,0.06,0.3,0.06,0.22,0.06,0.16,0.28,0.04,0.0
1462,38,38,3.5,2000-11-20,2000-11-20,829,0,1,39,13,10,56603,4354.076923076923,0.7692307692307693,1,1,1.0,13.0,15.723055555555556,0.2631578947368421,0.15789473684210525,0.05263157894736842,0.07894736842105263,0.4473684210526316,0.0,0.02631578947368421,0.2894736842105263,0.0,0.0,0.07894736842105263,0.13157894736842105,0.0,0.13157894736842105,0.23684210526315788,0.15789473684210525,0.10526315789473684,0.0
1463,116,116,3.5948275862068964,2000-11-20,2001-12-06,448,381,2,130,44,27,203631,4627.977272727273,0.6136363636363636,2,381,0.005249343832020997,22.0,56.564166666666665,0.4051724137931034,0.25,0.008620689655172414,0.02586206896551724,0.28448275862068967,0.034482758620689655,0.0,0.28448275862068967,0.04310344827586207,0.0,0.034482758620689655,0.0,0.008620689655172414,0.3879310344827586,0.5172413793103449,0.19827586206896552,0.0603448275862069,0.017241379310344827
1464,108,108,3.675925925925926,2000-11-20,2000-11-20,829,0,1,107,36,21,181843,5051.194444444444,0.5833333333333334,1,1,1.0,36.0,50.511944444444445,0.6666666666666666,0.2222222222222222,0.009259259259259259,0.027777777777777776,0.24074074074074073,0.06481481481481481,0.0,0.19444444444444445,0.07407407407407407,0.018518518518518517,0.009259259259259259,0.009259259259259259,0.037037037037037035,0.1574074074074074,0.18518518518518517,0.25,0.23148148148148148,0.046296296296296294
1465,611,611,3.741407528641571,2000-11-20,2000-11-21,829,0,1,542,194,112,938073,4835.427835051546,0.5773195876288659,2,1,2.0,194.0,260.5758333333333,0.22585924713584288,0.11783960720130933,0.022913256955810146,0.03927986906710311,0.22585924713584288,0.06382978723404255,0.0016366612111292963,0.4288052373158756,0.016366612111292964,0.014729950900163666,0.0867430441898527,0.06710310965630115,0.044189852700491,0.12929623567921442,0.11783960720130933,0.15548281505728315,0.09656301145662848,0.03764320785597381
1466,252,252,3.630952380952381,2000-11-20,2000-11-20,829,0,1,174,57,36,276359,4848.403508771929,0.631578947368421,1,1,1.0,57.0,76.76638888888888,0.5992063492063492,0.21031746031746032,0.023809523809523808,0.03968253968253968,0.4007936507936508,0.13095238095238096,0.003968253968253968,0.20634920634920634,0.027777777777777776,0.003968253968253968,0.023809523809523808,0.011904761904761904,0.027777777777777776,0.15873015873015872,0.17857142857142858,0.24206349206349206,0.07539682539682539,0.01984126984126984
1467,88,88,3.534090909090909,2000-11-20,2000-12-18,801,28,8,64,21,13,105428,5020.380952380952,0.6190476190476191,5,28,0.17857142857142858,2.625,29.285555555555554,0.19318181818181818,0.06818181818181818,0.03409090909090909,0.022727272727272728,0.3409090909090909,0.03409090909090909,0.0,0.4090909090909091,0.0,0.0,0.045454545454545456,0.022727272727272728,0.03409090909090909,0.045454545454545456,0.13636363636363635,0.25,0.011363636363636364,0.0
1468,102,102,3.519607843137255,2000-11-20,2000-11-20,829,0,1,93,32,22,166852,5214.125,0.6875,1,1,1.0,32.0,46.34777777777778,0.9607843137254902,0.27450980392156865,0.00980392156862745,0.00980392156862745,0.12745098039215685,0.1568627450980392,0.0,0.18627450980392157,0.029411764705882353,0.0,0.0392156862745098,0.00980392156862745,0.029411764705882353,0.0784313725490196,0.2549019607843137,0.46078431372549017,0.10784313725490197,0.00980392156862745
1469,32,32,4.0625,2000-11-20,2000-11-21,829,0,2,27,11,4,50811,4619.181818181818,0.36363636363636365,2,1,2.0,5.5,14.114166666666666,0.0625,0.03125,0.0625,0.03125,0.875,0.03125,0.0,0.1875,0.0,0.0,0.0,0.03125,0.03125,0.21875,0.03125,0.03125,0.09375,0.03125
1470,710,710,2.6943661971830988,2000-11-20,2000-12-05,814,15,4,408,137,73,636059,4642.766423357664,0.5328467153284672,4,15,0.26666666666666666,34.25,176.68305555555557,0.1732394366197183,0.08591549295774648,0.022535211267605635,0.04788732394366197,0.3464788732394366,0.05352112676056338,0.035211267605633804,0.3901408450704225,0.018309859154929577,0.009859154929577466,0.09436619718309859,0.02535211267605634,0.022535211267605635,0.11971830985915492,0.09859154929577464,0.14507042253521127,0.04507042253521127,0.016901408450704224
1471,27,27,3.814814814814815,2000-11-20,2000-11-20,829,0,1,25,9,5,40616,4512.888888888889,0.5555555555555556,1,1,1.0,9.0,11.282222222222222,0.2962962962962963,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.48148148148148145,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.0,0.18518518518518517,0.2222222222222222,0.07407407407407407,0.0
1472,233,233,3.6008583690987126,2000-11-20,2000-11-21,829,0,2,196,71,38,334539,4711.816901408451,0.5352112676056338,2,1,2.0,35.5,92.9275,0.7510729613733905,0.30042918454935624,0.04291845493562232,0.07296137339055794,0.14163090128755365,0.0944206008583691,0.0,0.24892703862660945,0.08583690987124463,0.0,0.034334763948497854,0.07296137339055794,0.02145922746781116,0.15021459227467812,0.2317596566523605,0.2446351931330472,0.09012875536480687,0.02145922746781116
1473,240,240,2.970833333333333,2000-11-20,2000-11-20,829,0,2,173,64,33,288245,4503.828125,0.515625,1,1,1.0,32.0,80.06805555555556,0.8291666666666667,0.25833333333333336,0.004166666666666667,0.016666666666666666,0.1625,0.09166666666666666,0.004166666666666667,0.23333333333333334,0.025,0.008333333333333333,0.058333333333333334,0.0125,0.03333333333333333,0.10833333333333334,0.22083333333333333,0.2625,0.1125,0.041666666666666664
1474,130,130,3.7846153846153845,2000-11-20,2000-11-24,825,4,2,136,46,36,249807,5430.586956521739,0.782608695652174,2,4,0.5,23.0,69.39083333333333,0.24615384615384617,0.14615384615384616,0.05384615384615385,0.06923076923076923,0.24615384615384617,0.03076923076923077,0.015384615384615385,0.4461538461538462,0.03076923076923077,0.015384615384615385,0.08461538461538462,0.09230769230769231,0.023076923076923078,0.07692307692307693,0.36153846153846153,0.14615384615384616,0.06923076923076923,0.007692307692307693
1475,79,79,3.8987341772151898,2000-11-20,2000-11-20,829,0,2,69,24,13,120159,5006.625,0.5416666666666666,1,1,1.0,12.0,33.3775,0.12658227848101267,0.0379746835443038,0.0,0.012658227848101266,0.3037974683544304,0.12658227848101267,0.0,0.6455696202531646,0.0,0.0,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.6708860759493671,0.02531645569620253,0.10126582278481013,0.12658227848101267,0.012658227848101266
1476,70,70,3.757142857142857,2000-11-20,2000-11-20,829,0,1,77,28,18,134565,4805.892857142857,0.6428571428571429,1,1,1.0,28.0,37.37916666666667,0.17142857142857143,0.07142857142857142,0.32857142857142857,0.34285714285714286,0.2571428571428571,0.04285714285714286,0.0,0.34285714285714286,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.21428571428571427,0.02857142857142857,0.2857142857142857,0.07142857142857142,0.15714285714285714,0.07142857142857142,0.0
1477,33,33,4.0606060606060606,2000-11-20,2000-11-20,829,0,1,33,11,7,64058,5823.454545454545,0.6363636363636364,1,1,1.0,11.0,17.79388888888889,0.030303030303030304,0.06060606060606061,0.0,0.0,0.2727272727272727,0.030303030303030304,0.0,0.2727272727272727,0.0,0.09090909090909091,0.12121212121212122,0.0,0.30303030303030304,0.030303030303030304,0.18181818181818182,0.3333333333333333,0.030303030303030304,0.0
1478,32,32,3.9375,2000-11-20,2000-11-20,829,0,1,29,11,4,46903,4263.909090909091,0.36363636363636365,1,1,1.0,11.0,13.028611111111111,0.125,0.03125,0.03125,0.09375,0.375,0.0625,0.03125,0.5625,0.03125,0.0,0.0,0.0625,0.03125,0.21875,0.09375,0.0625,0.09375,0.0
1479,29,29,4.103448275862069,2000-11-20,2000-11-20,829,0,1,37,13,8,66217,5093.615384615385,0.6153846153846154,1,1,1.0,13.0,18.39361111111111,0.06896551724137931,0.0,0.0,0.0,0.3103448275862069,0.034482758620689655,0.0,0.6551724137931034,0.0,0.0,0.0,0.10344827586206896,0.034482758620689655,0.6551724137931034,0.0,0.13793103448275862,0.13793103448275862,0.0
1480,43,43,3.395348837209302,2000-11-20,2000-11-20,829,0,1,39,13,11,74330,5717.692307692308,0.8461538461538461,1,1,1.0,13.0,20.647222222222222,0.16279069767441862,0.046511627906976744,0.0,0.023255813953488372,0.3488372093023256,0.06976744186046512,0.0,0.5116279069767442,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.2558139534883721,0.06976744186046512,0.023255813953488372
1481,100,100,4.38,2000-11-20,2000-11-21,828,1,3,93,34,20,160131,4709.735294117647,0.5882352941176471,2,1,2.0,11.333333333333334,44.48083333333334,0.13,0.13,0.38,0.31,0.31,0.05,0.02,0.36,0.03,0.03,0.01,0.17,0.01,0.16,0.11,0.1,0.08,0.04
1482,61,61,3.2295081967213113,2000-11-20,2000-11-26,824,5,2,33,9,8,52006,5778.444444444444,0.8888888888888888,3,5,0.6,4.5,14.446111111111112,0.19672131147540983,0.09836065573770492,0.08196721311475409,0.08196721311475409,0.29508196721311475,0.06557377049180328,0.0,0.3770491803278688,0.01639344262295082,0.03278688524590164,0.06557377049180328,0.0,0.09836065573770492,0.09836065573770492,0.11475409836065574,0.26229508196721313,0.03278688524590164,0.01639344262295082
